rank,odds,old,jockey_weight,frame_order,horse_weight
0,3.0,3,55,3,454
1,28.0,3,53,8,442
1,98.1,4,52,1,496
0,2.1,3,54,8,480
0,8.3,3,54,7,438
0,16.5,5,57,6,470
1,38.6,4,57,4,466
1,5.1,3,54,2,456
0,3.1,3,53,8,458
0,16.8,4,57,4,470
0,2.2,3,54,4,458
0,16.0,3,54,8,474
0,4.3,3,54,6,466
1,6.8,3,54,7,460
1,29.1,3,54,1,482
0,5.9,3,55,7,470
0,35.4,8,55,4,476
0,2.2,3,55,5,452
1,53.0,4,55,3,472
1,10.9,5,55,8,472
0,9.3,2,54,7,456
0,4.2,2,51,1,446
0,1.7,2,54,3,502
0,9.8,2,51,5,398
0,8.0,2,54,8,450
1,14.2,2,54,7,452
1,5.4,2,54,7,472
0,3.7,2,54,5,458
0,9.1,2,54,8,460
0,3.1,2,54,3,458
0,1.4,2,54,8,418
0,1.7,3,54,7,510
0,4.6,5,57,2,484
0,39.8,4,57,8,426
1,6.6,3,54,5,490
0,2.4,3,53,8,474
0,14.7,3,53,6,484
0,10.4,5,55,6,482
0,1.7,3,54,4,448
0,1.3,3,54,5,432
0,90.0,3,54,4,502
0,5.0,5,55,3,470
1,26.2,3,54,8,420
1,19.8,3,54,1,470
0,13.0,4,55,2,460
0,2.9,5,57,6,480
0,31.6,4,53,4,536
0,5.6,4,53,6,464
0,11.1,4,54,7,524
0,8.0,3,55,4,468
0,3.7,2,54,4,436
0,9.0,2,54,2,468
0,2.7,2,54,8,472
1,4.2,2,54,7,472
1,16.5,2,54,8,450
0,1.5,2,54,7,450
0,48.8,2,54,1,450
0,7.4,2,54,3,468
1,84.1,2,54,5,486
0,5.2,2,54,3,452
0,1.4,2,54,2,486
0,7.5,2,54,4,458
1,6.6,2,54,5,456
0,5.0,3,49,2,492
0,3.0,3,52,4,478
0,6.6,3,52,8,460
1,19.3,4,55,7,466
1,12.9,3,52,6,478
0,2.9,2,54,4,464
0,4.9,2,54,6,470
0,16.8,2,54,8,442
1,8.6,2,54,5,444
1,140.6,2,54,3,452
0,25.1,3,53,8,438
0,15.8,3,55,6,466
0,12.7,5,52,5,486
1,8.4,5,57,4,480
0,1.6,3,54,6,452
0,5.4,5,57,5,478
0,6.8,5,57,8,518
1,58.2,5,57,7,496
1,32.5,4,57,2,474
0,4.4,3,54,6,490
0,7.7,3,54,7,446
0,34.1,5,54,2,498
1,6.0,4,57,8,472
1,1.9,3,54,3,452
0,16.5,2,54,6,440
0,6.8,2,54,3,480
0,1.8,3,52,5,446
0,3.4,3,52,1,468
0,9.4,5,57,6,504
0,2.1,4,57,3,488
0,12.8,5,57,4,430
0,4.8,5,57,5,520
1,70.9,6,57,7,462
1,17.9,4,57,8,522
0,7.1,2,54,1,454
0,5.8,2,54,4,450
0,30.8,2,51,7,420
0,13.3,2,54,5,420
1,2.5,2,54,3,448
0,4.1,2,54,5,478
0,2.1,2,54,1,506
0,61.0,2,54,4,464
0,7.8,6,58,7,488
0,1.7,0,7,2,490
0,18.8,2,54,6,468
0,4.4,3,53,7,460
0,3.8,4,55,8,478
0,15.4,3,53,1,480
0,195.4,4,52,3,432
1,22.8,3,53,1,498
1,20.0,4,57,6,456
0,6.3,4,57,5,434
0,4.4,3,54,7,454
0,5.9,3,54,4,470
1,4.4,3,54,5,518
1,11.0,3,54,6,516
0,29.1,4,56,5,460
0,14.1,4,55,1,512
0,13.6,4,54,8,458
1,1.8,3,55,8,454
1,81.0,6,54,7,430
0,2.5,4,57,4,480
0,6.1,6,57,8,458
0,8.9,4,57,7,494
1,20.6,5,57,3,478
1,12.2,3,54,6,480
0,1.4,3,56,3,498
0,2.6,3,56,5,490
0,13.2,3,56,8,472
0,3.0,3,55,8,468
0,10.1,4,57,6,470
0,171.5,5,55,8,432
1,15.3,5,54,7,518
1,6.8,4,57,1,474
0,23.2,2,54,4,468
0,17.1,2,54,2,430
0,3.8,2,54,4,494
0,14.5,2,54,1,418
0,3.7,2,54,8,466
0,3.0,2,54,8,466
0,2.4,2,54,7,510
0,22.9,2,54,6,522
1,14.6,2,54,7,448
0,4.6,3,49,8,338
0,5.5,4,57,4,478
0,2.4,3,54,7,470
1,5.6,4,57,1,508
0,8.0,3,55,6,458
0,9.5,3,55,8,464
0,5.4,3,55,8,464
1,11.7,6,57,2,504
1,14.2,3,55,3,472
0,1.5,3,54,1,478
0,21.6,4,57,4,468
0,11.1,4,57,4,486
1,49.1,4,57,5,438
1,90.2,4,57,7,452
0,12.0,3,55,5,454
0,10.3,5,57,7,464
0,9.1,4,55,2,422
0,2.0,3,53,3,466
0,11.7,4,55,4,472
0,14.9,7,57,5,486
0,5.4,5,57,4,530
0,10.1,6,57,7,514
0,20.6,4,57,4,516
1,18.9,4,52,1,472
0,15.0,2,54,6,460
0,2.9,2,51,7,446
0,8.9,2,54,3,500
1,5.8,2,54,3,450
0,1.9,2,53,5,476
0,7.3,2,54,1,488
0,3.0,2,54,4,476
1,9.6,2,51,8,446
1,19.1,2,54,8,494
0,15.5,2,51,4,460
0,14.0,2,54,8,524
0,2.3,6,58,6,494
0,24.8,2,54,2,464
0,5.8,2,54,3,452
0,7.5,5,54,5,508
0,4.6,3,50,6,504
0,10.7,3,55,3,466
0,2.5,3,53,8,436
0,5.3,3,55,8,472
0,48.2,4,55,4,462
1,26.5,3,50,6,452
1,41.4,4,57,7,476
0,3.5,5,57,5,488
0,6.0,3,54,6,460
0,3.5,3,54,2,492
0,3.0,3,53,3,448
0,13.9,8,53,1,488
0,13.4,3,51,4,446
0,1.6,4,57,6,512
0,69.6,5,57,5,492
0,9.6,5,57,4,460
1,15.3,6,55,5,504
1,9.3,4,57,7,504
0,3.1,3,54,1,468
0,3.5,5,57,6,482
0,5.7,4,54,4,468
1,28.2,7,56,4,450
1,9.2,6,57,6,532
0,55.9,5,54,3,502
0,17.3,3,54,8,476
0,19.5,5,57,4,462
1,3.0,4,57,8,466
0,4.3,3,53,8,446
0,3.7,3,56,7,472
0,3.5,3,54,4,486
0,14.8,3,56,5,470
1,24.0,3,56,6,500
1,6.0,3,56,2,474
0,1.5,3,56,5,462
0,5.7,3,54,4,510
0,7.8,3,56,7,474
1,9.2,3,56,6,458
1,45.9,3,56,3,492
0,2.3,3,54,8,430
0,97.8,3,54,5,432
0,3.7,3,53,7,438
1,16.6,3,54,1,456
1,168.3,3,54,4,408
0,7.0,3,56,8,500
0,2.9,3,56,8,496
0,113.7,3,56,6,466
1,2.1,3,56,4,490
1,6.9,3,55,2,454
0,6.9,3,56,6,476
0,9.1,3,55,4,516
0,8.6,3,56,3,454
1,73.5,3,56,5,438
0,3.1,4,55,3,444
0,25.6,4,55,8,428
0,30.1,4,55,5,438
1,7.6,4,55,7,474
1,22.2,4,52,4,450
0,3.3,4,57,8,468
0,6.0,4,57,1,446
0,40.2,4,57,5,510
0,6.9,3,54,7,452
0,6.9,3,54,1,450
0,48.4,3,54,6,488
1,10.6,3,54,5,464
1,2.6,3,54,8,460
0,2.7,4,56,3,460
0,5.2,4,55,8,478
0,8.5,4,55,5,482
1,18.9,5,54,7,468
0,2.9,3,56,7,488
0,4.9,6,55,5,502
0,4.1,5,57,8,452
0,3.9,4,57,2,494
1,6.9,6,57,3,488
1,33.4,4,57,7,492
0,2.6,3,56,5,436
0,6.7,3,55,3,470
0,17.3,3,56,8,520
1,8.6,3,56,1,560
0,9.3,3,52,8,480
0,5.6,3,53,6,446
0,12.7,3,53,5,488
1,22.5,3,53,7,432
1,43.2,3,54,2,426
0,8.4,3,55,4,512
0,3.0,3,56,6,502
0,86.5,3,55,7,526
1,6.7,3,56,3,526
1,2.0,3,55,3,490
0,9.3,6,60,4,490
0,11.5,3,56,5,490
0,27.1,3,56,5,478
0,2.3,3,55,6,462
1,19.9,3,56,6,438
0,16.7,3,55,2,462
0,9.7,3,56,4,486
0,3.2,3,54,8,432
1,67.6,3,54,4,446
0,21.2,3,53,4,456
0,3.0,3,56,5,472
0,19.1,3,54,4,436
1,4.5,3,54,6,478
0,2.0,4,54,3,438
0,4.9,6,56,7,522
0,8.6,4,56,7,506
1,7.3,4,57,5,490
1,6.4,4,56,2,466
0,9.1,4,55,1,460
0,3.4,4,55,7,464
0,6.4,5,55,4,472
0,5.3,4,56,2,496
0,3.1,6,57,7,492
0,69.5,5,56,6,484
1,12.5,6,56,4,452
1,11.1,5,56,4,486
0,3.2,4,54,7,506
0,6.0,5,57,6,508
0,12.2,5,55,3,506
1,9.6,4,56,8,470
1,21.8,6,55,4,452
0,8.2,3,54,1,478
0,3.4,3,54,3,442
0,2.9,3,53,6,424
1,21.3,3,53,2,406
0,4.8,3,54,6,454
0,3.8,3,56,4,486
0,3.6,3,56,7,500
0,1.8,3,56,3,434
0,39.7,3,54,2,412
0,3.3,3,56,2,490
0,11.4,3,56,4,518
0,2.8,3,52,6,510
1,13.3,3,56,7,478
0,3.0,6,57,2,506
0,4.9,4,57,3,502
0,1.8,5,55,6,492
1,8.7,5,57,4,514
1,60.6,4,57,1,456
0,1.8,4,57,8,492
0,235.7,7,57,6,506
0,9.1,5,57,8,484
1,33.1,4,57,7,516
1,3.5,7,57,4,512
0,7.2,8,60,5,470
0,1.8,3,56,4,448
0,12.7,3,56,3,490
0,3.6,3,56,1,500
1,26.8,3,56,5,490
1,5.0,3,56,6,448
0,4.1,4,57,6,438
0,41.9,6,57,7,496
0,3.4,6,57,4,492
0,1.9,4,55,3,490
0,10.2,6,57,6,540
0,16.4,7,55,7,488
1,46.2,5,54,8,500
1,97.6,5,55,5,518
0,3.4,4,57,3,444
0,21.9,4,56,6,466
0,23.1,6,57,5,444
1,44.9,5,55,6,508
1,2.4,5,57,2,540
0,24.4,3,52,4,448
0,22.4,3,54,3,458
0,159.3,3,54,8,458
1,2.4,3,53,1,482
1,30.3,3,54,6,472
0,2.2,3,56,8,502
0,4.9,3,56,2,482
0,26.8,3,56,6,496
0,1.8,3,56,2,532
0,18.3,3,56,6,484
1,23.9,3,56,5,484
1,6.8,3,56,1,476
0,2.4,3,56,8,490
0,10.8,3,56,6,452
0,51.2,3,56,6,510
0,4.3,3,56,7,536
0,4.0,3,56,5,492
0,22.2,5,57,3,512
0,1.5,4,57,1,436
0,17.5,4,55,7,480
1,5.0,4,56,5,492
1,10.7,4,57,8,502
0,4.1,5,57,5,516
0,31.2,6,55,4,506
0,4.4,4,54,5,496
0,6.1,6,55,4,498
0,5.9,5,55,6,448
0,23.3,4,57,5,468
1,13.6,7,57,2,458
1,91.3,7,57,3,482
0,5.4,4,53,6,494
0,4.3,4,55,8,456
0,7.5,4,55,1,456
1,2.7,4,56,2,452
0,4.1,5,55,5,520
0,5.2,4,55,8,454
0,3.8,4,57,6,456
1,68.2,6,57,8,486
1,5.2,5,57,4,466
0,5.5,5,55,4,490
0,4.7,6,57,7,548
0,11.6,7,57,5,492
1,15.3,6,55,3,462
1,2.9,7,57,6,452
0,1.7,3,56,2,478
0,3.1,3,56,3,444
0,11.5,3,55,6,528
0,10.8,3,56,7,544
0,1.8,3,56,8,516
0,23.8,3,53,1,502
1,76.5,3,56,6,460
0,4.1,3,54,1,490
0,11.2,3,56,5,526
0,139.0,3,56,6,522
0,2.5,3,56,2,474
0,6.0,3,54,5,424
0,5.0,3,56,8,450
1,9.0,3,54,8,478
1,8.1,3,56,8,492
0,7.7,3,53,7,474
0,37.1,3,54,7,440
0,15.3,3,56,3,468
1,6.5,3,56,6,486
1,15.8,3,56,1,444
0,3.6,3,56,3,454
0,2.5,3,53,8,456
0,11.5,3,53,4,428
1,5.6,3,56,8,440
1,6.5,3,56,2,468
0,1.7,4,55,5,498
0,3.3,4,55,6,500
0,6.8,4,55,8,472
1,14.7,4,55,1,442
1,10.3,5,55,3,472
0,3.6,5,57,1,454
0,4.2,5,55,7,480
0,18.6,4,57,3,514
0,15.7,6,55,7,494
0,3.6,4,57,6,466
0,4.7,4,57,1,478
1,130.6,7,57,3,506
1,2.9,5,57,8,460
0,2.1,5,57,8,482
0,2.7,4,57,1,478
0,5.7,5,57,5,504
1,18.1,7,57,4,476
1,57.8,6,57,7,500
0,3.2,5,54,1,458
0,14.0,5,55,8,490
0,19.9,4,57,8,442
0,8.5,4,57,2,456
0,4.6,4,57,3,516
1,2.6,5,56,6,512
1,7.1,6,57,5,480
0,6.5,3,54,6,508
0,61.9,3,56,5,444
0,2.5,3,56,4,488
0,168.5,3,56,4,450
1,23.4,3,56,6,454
1,5.8,3,56,2,452
0,4.5,3,56,5,496
0,59.1,3,56,8,474
0,3.3,3,54,4,508
1,130.7,3,56,5,436
1,48.2,3,56,1,492
0,1.7,3,56,3,492
0,16.8,3,56,6,498
0,2.3,5,57,7,476
0,19.9,5,54,8,472
0,4.0,4,57,2,482
1,4.8,4,57,4,516
1,8.1,6,57,6,476
0,10.8,4,57,4,476
0,10.2,4,54,1,510
0,8.1,6,56,5,486
0,42.9,5,54,7,474
1,18.5,4,54,3,450
0,5.6,3,54,2,468
0,4.9,3,54,7,442
0,1.9,3,54,5,438
1,13.1,3,54,4,488
1,5.7,3,54,3,404
0,7.5,6,55,7,504
0,31.1,8,54,8,494
0,8.4,4,54,3,488
1,9.6,7,55,2,508
1,6.8,5,55,3,448
0,4.2,3,55,5,466
0,3.7,3,55,8,482
0,35.5,3,55,2,416
1,8.8,3,55,6,442
1,10.4,3,55,7,470
0,2.8,4,57,8,476
0,9.2,6,57,4,492
0,5.4,5,57,2,476
0,3.3,3,54,5,484
0,4.0,3,54,3,468
0,31.3,3,54,5,428
1,53.9,3,54,1,438
1,14.8,3,54,2,414
0,2.9,3,56,8,510
0,134.0,3,53,5,442
0,2.6,3,54,4,460
0,12.2,3,56,1,432
0,9.8,3,56,2,448
0,7.3,3,53,6,404
1,3.9,3,56,6,470
1,5.9,3,56,8,508
0,2.2,3,54,5,462
0,36.0,3,54,7,446
0,3.2,3,53,3,426
1,116.6,3,54,4,450
1,4.7,3,54,1,428
0,5.7,3,56,5,510
0,8.9,3,54,7,452
0,52.1,3,54,8,472
0,3.0,5,57,5,488
0,8.0,4,57,8,516
0,3.7,6,56,7,522
1,2.8,4,57,2,500
1,19.2,4,57,4,490
0,18.1,4,57,6,502
0,4.5,5,57,2,492
0,276.2,6,57,4,430
0,2.1,4,55,3,456
0,15.8,5,55,7,500
0,4.5,4,56,4,530
0,3.0,3,56,5,474
0,6.2,3,54,7,468
0,7.1,3,56,7,450
1,6.0,3,54,6,450
0,3.1,4,57,3,504
0,19.1,5,54,3,524
0,35.3,7,57,4,490
1,63.2,5,57,7,530
1,6.3,4,57,6,460
0,1.6,3,56,4,504
0,8.4,3,56,7,472
0,5.5,3,56,5,524
1,6.7,3,56,1,518
1,51.9,3,56,3,476
0,6.8,3,53,6,508
0,1.8,3,56,3,480
0,55.6,3,54,2,484
0,2.9,3,56,7,506
0,10.2,3,56,4,478
0,4.7,3,56,6,454
0,166.5,3,56,7,456
0,1.5,3,56,5,514
0,7.7,3,56,8,466
0,7.5,3,56,1,468
1,5.5,3,56,4,500
1,15.7,3,56,3,482
0,12.1,5,55,7,486
0,1.5,4,55,5,514
0,46.4,4,55,4,418
1,19.1,4,55,8,470
1,32.3,5,55,2,468
0,5.2,5,57,6,494
0,61.2,5,55,2,434
0,2.2,4,57,3,486
1,2.9,4,57,8,440
1,8.4,6,56,7,492
0,2.3,4,57,5,466
0,11.6,5,57,7,456
0,8.5,5,55,8,438
0,6.1,4,57,2,444
0,6.4,4,57,5,528
0,3.8,4,57,1,500
1,20.1,6,57,8,466
0,7.5,8,56,4,480
0,15.8,6,58,6,484
0,4.9,6,57,2,490
1,14.6,4,56,8,510
1,77.6,5,56,5,498
0,63.4,4,55,8,512
0,8.1,4,57,7,510
0,3.7,6,57,5,468
1,8.2,6,57,1,502
0,6.0,3,54,8,420
0,8.4,3,54,6,412
0,4.2,3,54,7,482
1,10.6,3,54,1,422
1,5.4,3,54,3,464
0,19.3,3,56,8,486
0,3.0,3,54,6,514
0,6.6,3,56,7,466
0,48.9,3,54,8,466
1,2.8,3,56,2,492
1,6.6,3,55,5,478
0,20.1,3,56,3,458
0,4.1,3,56,5,452
0,6.2,3,54,7,408
1,4.6,3,53,3,440
1,6.4,3,55,4,482
0,28.3,2,54,8,468
0,28.9,2,54,6,402
0,2.0,2,53,4,488
1,4.7,2,54,8,442
1,4.3,2,54,5,456
0,2.7,3,52,5,436
0,12.4,6,56,6,518
0,46.4,3,54,8,490
0,6.1,3,53,5,470
0,63.1,4,55,2,402
0,23.5,4,55,6,494
0,14.5,4,55,3,434
1,116.7,4,56,3,462
1,3.0,3,52,7,440
0,1.8,4,55,2,440
0,4.0,3,52,7,442
0,5.1,4,57,1,518
0,10.4,6,55,2,464
0,26.2,5,57,7,472
0,2.7,3,54,5,510
1,4.0,4,55,3,430
0,33.5,8,56,1,466
0,1.8,4,54,4,474
0,9.9,4,56,4,486
0,1.8,3,54,3,528
0,10.2,6,57,8,504
0,7.0,6,60,7,482
0,4.6,3,56,3,464
0,24.2,3,56,8,474
0,17.5,3,53,1,476
1,3.6,3,56,2,486
1,7.5,3,54,3,460
0,6.6,3,54,8,482
0,29.2,3,54,6,422
0,16.4,3,56,5,456
0,2.1,2,54,1,424
0,5.6,2,54,2,438
0,51.1,3,56,2,478
0,18.0,3,56,3,510
0,2.0,3,56,6,484
1,5.4,3,56,8,516
1,114.0,3,55,7,472
0,5.5,5,55,8,472
0,4.6,3,52,8,428
0,3.7,3,52,2,452
1,35.7,3,52,6,462
0,4.7,3,54,1,504
0,1.4,3,54,6,452
0,35.4,4,57,7,450
1,5.2,3,54,8,488
1,137.1,5,54,8,480
0,5.1,4,57,6,490
0,2.9,4,57,3,510
0,10.4,4,57,7,464
1,10.9,5,55,1,466
1,8.1,4,57,2,478
0,8.4,6,55,5,436
0,13.4,6,57,5,514
0,18.7,5,57,7,492
0,16.2,5,55,4,430
1,2.3,4,57,2,454
0,12.3,3,52,7,508
0,6.6,3,53,1,504
0,6.5,3,56,1,492
0,9.4,3,56,8,482
1,33.7,3,56,8,478
0,3.9,3,56,4,474
0,6.3,3,54,3,452
0,2.5,3,56,2,452
1,23.9,3,55,4,458
0,2.2,3,56,5,474
0,6.7,3,56,2,522
0,25.5,3,54,3,438
0,5.5,3,54,1,418
0,2.5,2,54,3,452
0,2.5,3,56,2,432
0,58.5,3,56,3,456
0,4.5,3,56,8,438
1,13.6,3,56,8,518
1,35.1,3,55,7,436
0,5.0,3,51,5,480
0,2.2,3,52,4,470
0,11.2,3,52,8,424
1,7.3,3,49,6,480
1,50.8,4,55,4,468
0,4.2,3,54,4,460
0,16.3,4,56,3,476
0,5.9,3,54,8,444
0,3.3,3,53,4,460
0,20.8,4,57,1,480
0,4.2,3,53,8,500
1,103.6,4,57,2,480
1,7.0,3,53,6,448
0,43.5,9,53,2,500
0,25.4,5,55,7,524
0,21.2,5,52,1,472
1,4.7,4,56,3,488
0,16.8,6,56,4,462
0,2.0,4,57,6,486
0,6.3,4,55,8,442
0,7.4,5,55,6,506
0,1.8,3,51,3,470
1,4.8,3,52,2,462
1,21.5,5,55,7,498
0,17.6,5,60,6,490
0,1.7,3,54,1,480
0,10.0,3,54,6,472
0,12.8,3,54,5,438
1,4.1,3,54,4,468
1,18.8,3,56,3,488
0,5.9,3,54,5,438
0,11.5,3,54,3,464
0,2.3,3,53,3,436
1,34.3,3,54,4,460
1,5.8,3,54,8,438
0,4.6,3,56,4,474
0,20.4,3,56,8,480
0,2.1,3,56,1,462
1,23.7,3,54,3,438
0,9.7,2,54,7,454
0,4.2,2,54,3,494
0,6.1,2,54,6,434
0,2.3,3,56,1,492
0,7.3,3,56,5,434
0,9.7,3,56,8,460
0,1.9,3,52,1,450
0,5.3,4,57,6,476
0,9.8,4,57,2,468
1,29.1,5,55,4,458
1,20.9,5,55,8,486
0,4.7,4,57,2,488
0,10.4,3,54,3,446
0,2.0,3,54,7,490
1,106.9,5,54,8,452
1,7.8,3,52,5,470
0,3.7,3,52,7,472
0,5.7,4,57,1,490
0,5.8,5,57,4,548
1,18.6,4,57,8,490
1,2.9,4,55,3,436
0,5.5,4,57,6,466
0,14.7,4,50,7,452
0,6.6,5,55,3,472
0,8.1,5,53,1,478
1,8.2,6,51,2,510
1,4.2,4,52,4,458
0,7.0,3,49,8,474
0,7.3,3,52,8,448
0,15.1,6,57,5,504
1,199.2,6,57,1,438
1,28.5,5,56,1,500
0,5.6,3,54,4,448
0,21.4,3,54,3,490
0,3.4,3,54,4,460
1,21.0,3,54,2,440
1,14.7,3,54,7,412
0,7.7,3,56,6,470
0,9.6,3,56,2,448
0,3.8,3,56,1,460
0,2.3,3,56,7,514
0,69.7,3,56,5,516
1,6.2,3,56,3,500
0,13.0,3,54,3,458
0,17.5,3,56,6,420
0,4.7,3,56,7,452
1,3.1,3,53,3,450
1,25.0,3,54,8,402
0,3.0,2,54,6,500
0,53.7,2,54,5,516
0,3.0,3,54,2,446
0,2.2,3,54,6,430
0,41.5,3,54,3,486
0,5.6,3,53,8,522
0,6.2,3,54,6,462
0,3.8,3,53,3,476
0,2.5,3,54,8,502
0,17.9,4,57,7,508
0,13.5,5,57,4,510
0,25.2,7,57,5,482
1,24.5,5,57,8,462
1,1.6,3,54,2,468
0,3.3,4,57,6,512
0,2.1,7,58,7,490
0,4.4,6,57,7,488
0,36.3,8,57,3,490
1,11.1,5,55,6,498
0,6.7,3,52,8,482
0,3.7,3,49,5,422
0,13.0,4,57,5,476
1,11.8,4,55,7,458
1,4.4,3,54,2,448
0,2.9,5,60,6,506
0,12.6,0,4,4,462
0,33.6,3,54,3,456
0,9.6,3,56,4,464
0,6.7,3,56,7,478
1,3.5,3,56,5,448
1,3.9,3,53,7,448
0,2.4,3,54,2,422
0,44.7,3,54,8,480
0,13.2,3,54,8,444
1,5.8,3,54,5,494
1,29.2,3,54,5,436
0,1.8,3,54,8,494
0,7.2,3,56,7,466
0,28.0,3,56,3,486
1,18.3,3,56,7,448
1,24.3,3,56,1,482
0,2.7,2,54,6,438
0,3.1,2,54,3,464
0,26.1,2,54,5,458
1,26.9,2,54,4,476
0,9.6,4,56,7,520
0,46.4,5,57,4,484
0,5.2,3,54,5,482
1,30.1,3,52,6,470
0,3.0,3,52,8,432
0,8.8,4,55,2,492
0,12.8,4,55,1,502
1,2.1,3,52,3,488
1,6.7,4,54,4,458
0,3.0,3,54,1,464
0,4.4,3,54,3,452
0,5.1,4,55,3,458
1,10.3,4,57,4,458
1,37.2,6,57,5,486
0,4.9,4,57,4,524
0,3.0,4,55,6,466
0,7.7,4,57,7,448
0,5.7,4,57,2,468
1,28.6,7,57,1,466
1,25.7,6,57,3,484
0,5.1,3,50,7,410
0,29.1,5,56,6,496
0,21.7,4,56,2,478
1,67.1,7,56,8,512
1,19.9,6,57,3,546
0,1.5,3,54,2,492
0,10.5,4,57,5,486
0,123.6,5,56,5,500
1,65.1,5,57,3,464
1,51.6,7,55,7,458
0,22.9,2,54,7,406
0,6.2,2,54,8,432
0,1.5,2,54,6,486
0,1.5,3,54,2,464
0,17.3,3,54,6,460
0,9.3,3,54,3,486
1,7.3,3,54,7,486
1,14.6,3,54,8,464
0,6.0,3,56,4,462
0,3.6,3,56,1,456
0,3.8,3,56,2,462
1,37.9,3,56,7,472
1,31.5,3,56,5,486
0,7.4,3,56,3,484
0,2.8,2,54,2,428
0,4.0,2,54,1,478
0,3.4,2,54,8,440
1,23.5,2,54,4,474
1,7.7,2,54,6,418
0,4.7,3,54,8,404
0,1.8,3,56,6,448
0,35.9,3,55,5,474
1,5.1,3,56,4,460
1,40.0,3,55,7,494
0,1.7,3,52,5,456
0,5.4,3,52,4,470
0,20.5,3,52,7,464
0,13.3,3,54,5,450
0,7.1,4,57,4,468
0,119.4,5,54,8,474
1,39.2,5,57,1,468
1,56.2,4,57,3,498
0,2.9,3,54,6,478
0,12.1,5,57,5,502
0,9.4,4,57,4,476
1,25.8,3,54,4,474
1,3.0,3,52,2,450
0,2.6,4,55,6,538
0,4.5,4,57,3,488
0,4.5,4,57,2,480
1,11.8,6,57,5,528
1,5.3,3,52,1,460
0,7.0,7,54,1,440
0,77.2,6,51,8,452
0,15.8,4,52,3,494
1,21.4,6,51,1,498
1,21.1,6,54,2,478
0,2.9,3,54,3,512
0,1.8,3,54,2,490
0,13.7,3,54,7,472
0,131.0,3,51,8,478
1,272.7,3,54,4,422
0,1.6,3,56,3,506
0,63.6,3,56,6,472
0,5.0,3,56,1,452
1,434.3,3,55,8,456
1,9.2,3,56,5,474
0,2.5,3,54,8,414
0,26.4,3,54,6,464
0,19.4,3,54,8,444
1,6.2,3,56,4,510
1,153.1,3,54,7,426
0,6.0,3,56,3,514
0,1.7,3,56,7,518
0,6.4,3,54,7,472
1,59.9,3,56,2,426
1,17.7,3,55,5,502
0,4.7,2,54,7,496
0,6.5,2,54,8,444
0,11.1,3,56,8,488
0,3.1,3,54,5,452
0,12.2,3,56,4,450
1,79.8,3,56,4,432
0,3.5,3,53,4,462
0,8.7,4,57,3,480
0,6.7,3,53,1,474
0,5.5,3,52,4,450
0,2.0,3,52,1,462
0,4.3,3,54,7,458
0,11.7,3,52,6,428
0,16.3,4,55,8,456
1,9.6,3,54,4,474
1,16.2,4,57,7,476
0,5.0,4,55,3,484
0,24.4,7,53,4,498
0,4.1,4,56,8,464
0,14.2,6,58,7,502
0,8.9,4,55,6,464
0,2.3,4,57,3,454
0,8.0,4,57,8,494
1,6.2,4,57,2,496
1,35.9,4,57,3,462
0,3.9,2,54,1,490
0,4.8,2,54,5,506
0,47.3,2,54,6,446
1,5.6,2,54,2,456
1,3.6,2,54,4,446
0,3.4,3,54,7,496
0,5.7,3,54,8,422
0,4.6,3,54,2,456
1,45.7,3,54,6,434
1,3.6,3,54,4,412
0,2.6,3,56,4,462
0,5.1,3,56,7,498
0,34.6,3,56,8,446
1,41.4,3,55,6,402
1,6.4,3,56,3,494
0,6.2,3,56,2,462
0,7.7,3,54,4,426
0,6.5,3,56,6,470
1,3.8,3,56,7,432
0,2.2,2,54,5,434
0,5.6,2,54,1,448
0,1.7,2,54,3,478
0,4.2,2,54,8,468
0,7.4,2,54,5,446
0,3.5,3,52,8,462
0,2.6,3,54,7,508
0,12.6,4,57,8,462
0,5.9,3,52,7,462
0,4.3,3,52,4,428
0,13.2,3,49,4,462
1,2.0,3,52,7,474
1,22.4,5,55,8,460
0,1.4,3,54,6,452
0,5.5,5,57,7,490
0,6.5,3,54,3,454
0,5.3,3,52,5,484
0,1.5,4,57,4,520
0,5.8,4,57,2,464
1,14.3,5,55,1,476
1,25.4,5,55,3,476
0,2.6,3,54,7,510
0,5.3,4,56,8,518
0,4.1,3,54,2,478
0,3.3,3,54,6,474
0,4.6,5,60,5,512
0,4.2,3,56,1,482
0,43.6,3,54,8,452
0,5.1,3,51,4,458
0,1.9,3,54,2,482
0,229.8,3,53,3,486
1,6.6,3,54,8,506
1,142.1,3,54,6,518
0,5.0,3,56,5,466
0,3.5,3,51,4,456
0,4.9,3,56,6,480
0,3.2,2,54,1,488
0,3.0,2,54,3,454
0,6.2,2,54,7,442
0,3.0,3,54,2,480
0,4.3,3,54,8,436
0,6.9,3,54,7,470
1,9.6,3,56,5,446
1,151.7,3,54,4,422
0,31.7,3,54,3,448
0,20.3,7,57,8,518
0,4.0,3,54,7,482
1,5.1,3,54,7,510
1,39.3,4,57,8,500
0,15.2,4,55,4,454
0,4.1,3,52,8,404
0,37.2,5,55,7,408
1,16.4,3,52,1,434
1,5.8,3,52,8,448
0,3.5,3,54,2,496
0,2.1,3,54,7,460
0,3.8,4,55,5,344
1,119.1,7,57,8,484
1,24.7,4,57,6,486
0,2.9,3,54,1,476
0,1.9,3,54,8,470
0,14.9,6,57,7,452
1,36.8,6,55,4,462
